timestamp_s,encoder_count,accel_x_mss
46.83422,956175,0.98001
46.8392,956277,0.30127
46.843631,956368,-0.12193
46.848389,956465,-1.64378
46.85334,956567,-1.03364
46.857645,956655,0.82376
46.86299,956765,1.11777
46.867642,956861,0.40023
46.872363,956958,0.06518
46.877188,957057,-1.27293
46.88232,957163,-1.41053
46.887737,957275,1.01902
46.892972,957383,1.24429
46.898443,957496,0.32122
46.903595,957602,-0.31264
46.908837,957710,-1.64426
46.913689,957811,-0.77148
46.918029,957900,1.11673
46.922957,958003,1.20872
46.928224,958112,0.36252
46.932985,958210,-0.20116
46.937647,958307,-1.45366
46.942534,958408,-1.27072
46.9474,958509,1.04336
46.952743,958620,1.16419
46.957519,958720,0.46681
46.961886,958811,0.15783
46.966659,958910,-0.97328
46.971219,959005,-1.61515
46.975884,959102,0.30534
46.980565,959200,1.48184
46.985404,959301,0.75226
46.989806,959392,0.33411
46.995091,959503,-0.52018
47.00029,959611,-1.73139
47.005175,959713,-0.2426
47.010187,959818,1.55588
47.015287,959925,0.87095
47.02007,960025,0.32516
47.024868,960126,-0.36033
47.030463,960243,-1.73953
47.035078,960340,-0.48731
47.039869,960440,1.28232
47.04424,960532,1.08536
47.050155,960656,0.21433
47.055029,960759,-0.24955
47.060122,960866,-1.51967
47.065353,960976,-0.64905
47.070675,961088,1.4049
47.075006,961180,1.07772
47.079705,961279,0.34485
47.085096,961392,-0.03757
47.09031,961502,-1.58807
47.094932,961600,-1.29958
47.099725,961701,0.87893
47.104443,961801,1.43407
47.108773,961893,0.72563
47.114466,962013,-0.0096
47.119916,962129,-1.12509
47.124822,962233,-1.65991
47.12939,962329,0.23548
47.13484,962445,1.49829
47.140166,962558,0.6025
47.1454,962669,0.23989
47.150453,962777,-0.81554
47.156154,962898,-1.60729
47.161461,963011,0.53539
47.16586,963104,1.63736
47.170484,963203,0.76235
47.175621,963312,0.29089
47.180634,963419,-0.3893
47.185125,963515,-1.5526
47.190249,963624,-0.78045
47.195439,963735,1.20877
47.200395,963841,1.26208
47.205498,963950,0.42147
47.209949,964045,0.08772
47.216034,964175,-1.22776
47.220266,964266,-1.40943
47.225502,964378,0.67511
47.230578,964487,1.61595
47.235933,964602,0.67486
47.240538,964701,0.36634
47.245938,964816,-0.55443
47.251529,964936,-1.53432
47.260895,965138,1.50771
47.265829,965244,1.23699
47.270795,965351,0.44486
47.275979,965462,0.0439
47.281133,965573,-1.30347
47.286297,965685,-1.24562
47.2911,965788,0.84234
47.295838,965891,1.60224
47.301145,966005,0.7891
47.306296,966116,0.44462
47.311534,966229,-0.48149
47.321319,966441,-0.69146
47.325667,966535,1.09328
47.330386,966637,1.40767
47.335096,966739,0.57313
47.339506,966835,0.26841
47.344347,966940,-0.44448
47.349192,967045,-1.57876
47.353736,967143,-1.32211
47.358977,967257,0.80731
47.363799,967362,1.46001
47.369422,967484,0.52572
47.37399,967583,0.28235
47.378578,967683,-0.32502
47.383491,967790,-1.53138
47.387824,967884,-1.32235
47.392647,967989,0.51959
47.397176,968088,1.42771
47.401729,968187,0.97538
47.406411,968289,0.38849
47.411825,968408,-0.01425
47.416334,968506,-1.09256
47.421319,968615,-1.65687
47.426088,968719,-0.32577
47.431114,968829,1.25951
47.436109,968938,0.99695
47.441843,969063,0.24772
47.447415,969185,-0.1019
47.453066,969309,-1.48046
47.458377,969425,-1.49343
47.462962,969526,0.2193
47.468128,969639,1.48142
47.473057,969747,0.93447
47.477942,969855,0.29687
47.482877,969963,0.02155
47.488369,970083,-1.16713
47.493385,970194,-1.74519
47.498147,970298,-0.26255
47.503155,970409,1.25734
47.507728,970509,1.24838
47.517801,970731,0.20237
47.523178,970849,-0.51757
47.528652,970970,-1.73141
47.532949,971065,-1.24842
47.538247,971182,0.66344
47.543545,971298,1.49114
47.54859,971410,0.70713
47.552568,971498,0.43287
47.557172,971599,0.07343
47.562029,971707,-0.81477
47.567445,971826,-1.74691
47.572609,971941,-0.72222
47.577345,972045,1.04648
47.582639,972163,1.48247
47.587898,972279,0.60754
47.592409,972379,0.30654
47.59763,972495,-0.06124
47.6027,972607,-1.23729
47.607188,972707,-1.7588
47.612252,972819,-0.61521
47.617036,972925,1.10574
47.622185,973040,1.40098
47.627707,973162,0.76521
47.632671,973272,1.79502
47.637521,973380,-0.0301
47.642717,973496,-1.01073
47.647694,973607,-1.63291
47.652277,973709,-0.65161
47.657813,973832,1.09004
47.662974,973947,1.52435
47.668218,974064,0.79151
47.673191,974174,0.42267
47.678155,974285,0.20379
47.683208,974398,-0.97215
47.688243,974510,-1.56014
47.692842,974613,-1.14995
47.698272,974734,0.63282
47.703881,974859,1.48574
47.708645,974966,1.07344
47.713811,975081,0.53871
47.718517,975186,0.25773
47.723071,975288,-0.12068
47.727794,975394,-1.18204
47.733523,975522,-1.492
47.738915,975643,-0.17156
47.744081,975758,1.39336
47.748628,975860,1.7362
47.753629,975972,1.05253
47.758439,976080,0.60779
47.763389,976191,0.40428
47.768137,976298,-0.09809
47.773389,976415,-1.22907
47.778449,976529,-1.57506
47.784005,976654,-0.27794
47.788732,976760,1.24339
47.793546,976868,1.69084
47.799139,976994,1.15701
47.804065,977104,0.51449
47.809129,977218,0.44128
47.814251,977334,-0.04279
47.818937,977439,-0.89976
47.823685,977546,-1.52467
47.829054,977667,-0.96583
47.833998,977778,0.49633
47.839174,977895,1.47561
47.844068,978005,1.51896
47.849375,978124,0.89933
47.85422,978234,0.42764
47.859436,978351,0.2364
47.864277,978461,-0.31441
47.869397,978576,-1.21363
47.874688,978695,-1.67867
47.879665,978808,-0.80072
47.884687,978921,0.57608
47.889576,979032,1.49541
47.895041,979155,1.29602
47.899351,979253,0.8658
47.910032,979494,0.25551
47.914414,979593,-0.11012
47.91978,979714,-1.0208
47.924834,979829,-1.7183
47.929893,979943,-1.51291
47.935178,980063,-0.25577
47.939664,980165,0.95
47.944332,980270,1.43626
47.948784,980371,1.32892
47.953326,980474,0.8585
47.957968,980579,0.57981
47.962778,980688,0.32188
47.967388,980793,0.17145
47.972237,980903,-0.40407
47.977435,981021,-1.2451
47.982821,981143,-1.67453
47.987322,981245,-1.2921
47.99259,981365,-0.02198
47.997876,981485,1.16358
48.003024,981602,1.6226
48.008231,981720,1.27306
48.013491,981839,0.68223
48.017917,981940,0.42074
48.023535,982068,0.22894
48.028347,982177,-0.04964
48.033489,982294,-0.71507
48.038675,982412,-1.40315
48.044135,982536,-1.80676
48.049303,982654,-1.19541
48.054239,982766,-0.27668
48.059639,982889,0.89854
48.064321,982995,1.4355
48.069253,983108,1.32
48.074359,983224,0.87676
48.079239,983335,0.43202
48.084367,983452,0.36532
48.089005,983557,0.19192
48.094071,983673,0.07185
48.098827,983781,-0.51273
48.103874,983896,-1.27103
48.108472,984001,-1.60108
48.113841,984124,-1.72705
48.118995,984241,-1.10195
48.12394,984354,0.07061
48.129027,984470,0.91046
48.134123,984586,1.47864
48.138973,984697,1.39057
48.14424,984817,1.09587
48.149533,984938,0.71536
48.153955,985039,0.53417
48.159191,985158,0.40594
48.164543,985281,0.22694
48.169611,985396,-0.03457
48.174881,985517,-0.61468
48.180004,985634,-1.06513
48.185281,985754,-1.6635
48.189898,985860,-1.6966
48.194752,985971,-1.09266
48.200027,986091,-0.31683
48.205089,986207,0.58476
48.21029,986326,1.23184
48.21582,986452,1.65247
48.220659,986563,1.48558
48.224951,986661,1.2388
48.230169,986780,0.81629
48.235343,986899,0.56176
48.240242,987011,0.46848
48.244925,987118,0.36515
48.24994,987233,0.31865
48.254706,987342,0.11109
48.25947,987451,-0.28828
48.265024,987578,-0.90514
48.270416,987701,-1.39797
48.275444,987816,-1.68176
48.280571,987934,-1.75772
48.285409,988044,-1.4637
48.289876,988147,-0.96972
48.295119,988267,-0.47667
48.300049,988380,0.37888
48.304827,988489,0.87421
48.314023,988700,1.41034
48.319357,988822,1.5211
48.32428,988935,1.25149
48.333916,989155,0.7254
48.338719,989265,0.4939
48.343682,989379,0.3015
48.348846,989497,0.20581
48.354097,989618,0.08088
48.359125,989733,0.09968
48.363773,989839,-0.03899
48.368976,989958,-0.35362
48.374525,990086,-0.4544
48.379595,990202,-0.85631
48.384241,990308,-1.28221
48.389341,990425,-1.43106
48.393982,990532,-1.65805
48.398914,990645,-1.74268
48.403692,990754,-1.69631
48.408512,990865,-1.49237
48.413971,990990,-1.36059
48.419398,991114,-0.93062
48.424273,991226,-0.47166
48.429676,991350,0.12407
48.434629,991463,0.4132
48.439304,991570,0.72513
48.44429,991685,1.07213
48.448687,991785,1.32646
48.454468,991918,1.37192
48.459354,992030,1.39349
48.464436,992146,1.45279
48.469622,992265,1.30523
48.473793,992361,1.28314
48.478884,992477,0.8918
48.483591,992585,0.83418
48.488702,992702,0.71404
48.493952,992823,0.63241
48.498872,992935,0.45241
48.503617,993044,0.39799
48.509046,993169,0.30633
48.513759,993277,0.39109
48.519553,993409,0.21991
48.524035,993512,0.3049
48.529034,993627,0.35845
48.534256,993746,0.26894
48.538486,993843,0.13517
48.543943,993968,0.05951
48.548782,994079,0.12299
48.554015,994199,0.12429
48.558972,994312,-0.04648
48.564257,994434,-0.02159
48.569082,994544,-0.11129
48.574812,994675,-0.25053
48.579661,994786,-0.20807
48.584203,994890,-0.32059
48.589316,995007,-0.45054
48.593686,995107,-0.50253
48.599211,995234,-0.44372
48.603477,995332,-0.57918
48.608354,995443,-0.67239
48.613418,995559,-0.66239
48.618073,995666,-0.68601
48.622687,995771,-0.78299
48.627501,995881,-0.84396
48.632636,995999,-0.84328
48.643074,996238,-0.9607
48.647901,996348,-1.05143
48.651956,996441,-1.0052
48.656988,996556,-0.93184
48.66168,996663,-0.97362
48.666412,996772,-0.91626
48.671513,996888,-1.07991
48.676353,996999,-0.96824
48.681117,997108,-0.92806
48.685926,997218,-0.92495
48.691195,997338,-0.86106
48.697017,997471,-0.74357
48.701663,997577,-0.79094
48.711796,997809,-0.83036
48.716524,997917,-0.6107
48.721762,998036,-0.55246
48.726548,998146,-0.63701
48.73183,998266,-0.54902
48.736447,998372,-0.48146
48.741873,998496,-0.29003
48.747243,998618,-0.25681
48.75211,998729,-0.10509
48.757654,998856,-0.03596
48.762361,998963,0.10668
48.767287,999075,0.09641
48.772126,999186,0.08674
48.776652,999289,0.20337
48.7814,999397,0.14081
48.78611,999505,0.2344
48.791381,999625,0.25767
48.796382,999739,0.3516
48.801519,999856,0.23711
48.806035,999959,0.3197
48.811311,1000079,0.37641
48.816864,1000205,0.38224
48.821605,1000313,0.31952
48.826533,1000425,0.38776
48.831589,1000540,0.5927
48.836679,1000656,0.58981
48.841553,1000767,0.76511
48.846129,1000871,0.98883
48.851137,1000985,1.06397
48.860899,1001207,1.34928
48.8661,1001325,1.44879
48.871425,1001446,1.42456
48.876128,1001553,1.4913
48.881537,1001676,1.24816
48.88695,1001799,1.07877
48.892153,1001917,0.74231
48.896892,1002025,0.47955
48.901981,1002140,-0.06555
48.906988,1002254,-0.45551
48.912367,1002376,-0.87835
48.916967,1002480,-1.30557
48.92198,1002594,-1.54182
48.926902,1002706,-1.65636
48.932359,1002829,-1.80811
48.937681,1002950,-1.69324
48.942706,1003064,-1.46238
48.947138,1003164,-1.11613
48.952112,1003277,-0.86405
48.957209,1003392,-0.4497
48.96251,1003512,-0.18635
48.967187,1003618,0.05327
48.972242,1003733,0.20399
48.977114,1003843,0.2561
48.981841,1003950,0.29535
48.987019,1004067,0.39526
48.992292,1004186,0.45889
48.997725,1004309,0.65201
49.003125,1004431,0.8815
49.007767,1004536,1.08049
49.012808,1004650,1.50833
49.018201,1004771,1.5081
49.023297,1004886,1.4285
49.028381,1005001,1.28185
49.033398,1005114,0.71715
49.038484,1005229,0.07054
49.043245,1005336,-0.59027
49.048211,1005448,-1.20338
49.053127,1005559,-1.58768
49.058349,1005677,-1.67506
49.063199,1005786,-1.69823
49.067546,1005884,-1.32459
49.073098,1006009,-0.95962
49.077752,1006114,-0.53125
49.082628,1006223,-0.01121
49.087712,1006338,0.24979
49.092754,1006451,0.1767
49.097676,1006562,0.32578
49.102266,1006665,0.46802
49.112728,1006900,0.94711
49.117896,1007016,1.23743
49.122513,1007120,1.4253
49.127344,1007228,1.4659
49.132648,1007347,1.08824
49.138255,1007473,0.3915
49.143462,1007590,-0.39592
49.147854,1007688,-1.10374
49.152555,1007793,-1.54494
49.157327,1007900,-1.78003
49.162596,1008018,-1.53731
49.167698,1008132,-1.00919
49.172692,1008244,-0.49483
49.177661,1008355,-0.08682
49.183129,1008478,0.15126
49.18812,1008589,0.16222
49.193315,1008705,0.33856
49.197971,1008809,0.6197
49.202649,1008914,0.86798
49.207556,1009023,1.27974
49.212194,1009127,1.40102
49.217125,1009237,1.22918
49.222361,1009354,0.61328
49.227856,1009476,-0.31537
49.233074,1009593,-1.3318
49.238387,1009711,-1.80238
49.243136,1009817,-1.86728
49.248206,1009930,-1.33626
49.25279,1010032,-0.65755
49.257275,1010132,-0.24298
49.262285,1010243,0.09305
49.266693,1010341,0.21115
49.271366,1010445,0.35514
49.27624,1010553,0.55938
49.281759,1010676,0.9644
49.286744,1010787,1.3267
49.29131,1010888,1.54278
49.296194,1010997,1.10622
49.301366,1011111,0.18696
49.30646,1011224,-0.82269
49.311168,1011329,-1.56063
49.316096,1011438,-1.75689
49.320867,1011544,-1.38825
49.325951,1011656,-0.69589
49.331094,1011770,-0.1244
49.336271,1011885,0.23761
49.341207,1011994,0.30336
49.345844,1012096,0.49734
49.350244,1012194,0.85801
49.355535,1012310,1.41347
49.360542,1012421,1.53438
49.365861,1012539,1.04046
49.371003,1012652,0.03041
49.375829,1012758,-0.97942
49.380661,1012865,-1.69487
49.385895,1012980,-1.68329
49.39114,1013096,-1.17511
49.395594,1013194,-0.44458
49.405955,1013422,0.28829
49.411614,1013547,0.55663
49.417129,1013668,0.9555
49.422103,1013777,1.3439
49.427414,1013894,1.51162
49.432278,1014001,0.86817
49.437117,1014107,-0.13062
49.441624,1014206,-1.24585
49.446454,1014312,-1.79185
49.451414,1014421,-1.6179
49.456324,1014529,-0.77825
49.461675,1014646,-0.05572
49.466653,1014755,0.11135
49.471037,1014851,0.32307
49.47724,1014987,0.55271
49.482705,1015106,1.12915
49.487923,1015220,1.42065
49.492912,1015329,0.98934
49.503228,1015555,-1.4026
49.509184,1015685,-1.90717
49.513962,1015789,-1.2484
49.519002,1015899,-0.34316
49.524366,1016016,0.12961
49.529011,1016117,0.38803
49.533906,1016224,0.50916
49.539137,1016338,1.02018
49.54426,1016449,1.55618
49.549584,1016565,1.47578
49.554827,1016679,0.22325
49.559941,1016790,-1.06332
49.565288,1016906,-1.66412
49.570227,1017013,-1.23789
49.57486,1017114,-0.46848
49.579934,1017224,0.19377
49.59089,1017462,0.66939
49.595794,1017568,1.04341
49.60056,1017671,1.48311
49.60561,1017780,1.40393
49.610613,1017889,0.34766
49.615187,1017988,-0.73331
49.620787,1018109,-1.74341
49.625803,1018217,-1.31604
49.630498,1018318,-0.63158
49.635052,1018417,0.15836
49.640296,1018530,0.42368
49.645776,1018648,0.606
49.651169,1018764,1.10933
49.656463,1018878,1.60706
49.661075,1018978,1.25403
49.66639,1019092,-0.06228
49.67162,1019205,-1.42611
49.676145,1019302,-1.65773
49.680946,1019405,-1.17244
49.686352,1019521,-0.14142
49.691635,1019635,0.18247
49.696202,1019733,0.43095
49.701095,1019838,0.59913
49.705604,1019935,1.3041
49.71038,1020037,1.61684
49.715946,1020156,0.88049
49.72104,1020265,-0.57799
49.725811,1020368,-1.56581
49.730834,1020475,-1.52974
49.736217,1020590,-0.61143
49.741781,1020709,0.03342
49.747119,1020823,0.41559
49.751842,1020924,0.74382
49.756784,1021030,1.17356
49.761485,1021130,1.56466
49.766889,1021245,1.02001
49.772236,1021359,-0.37889
49.777287,1021467,-1.59839
49.78212,1021570,-1.55546
49.786929,1021672,-0.75991
49.791521,1021770,-0.02878
49.796821,1021882,0.25296
49.80179,1021988,0.63538
49.806338,1022085,0.93156
49.811892,1022203,1.66276
49.816917,1022309,1.2929
49.821627,1022409,0.09636
49.826389,1022510,-1.29174
49.831226,1022613,-1.68993
49.836565,1022726,-0.90331
49.841556,1022831,0.02572
49.84637,1022933,0.52886
49.851117,1023034,0.59844
49.85663,1023150,1.15615
49.861653,1023256,1.61305
49.86665,1023362,1.28029
49.872552,1023487,-0.17175
49.877302,1023587,-1.4909
49.882023,1023686,-1.62031
49.887152,1023794,-0.89826
49.892514,1023907,0.221
49.897592,1024014,0.34612
49.901932,1024106,0.40493
49.906847,1024209,0.99879
49.912035,1024318,1.59511
49.917045,1024424,1.10084
49.921834,1024524,-0.20756
49.926758,1024627,-1.50343
49.93155,1024728,-1.72314
49.937092,1024844,-0.77622
49.941771,1024942,-0.04309
49.947209,1025056,0.3021
49.952315,1025163,0.63507
49.957464,1025271,1.35632
49.962216,1025371,1.60056
49.967341,1025478,0.9198
49.972179,1025579,-0.519
49.977071,1025681,-1.51669
49.981928,1025782,-1.4476
49.986675,1025882,-0.66057
49.992128,1025995,0.2071
49.996758,1026092,0.36588
50.00166,1026194,0.63137
50.006982,1026305,1.24477
50.012144,1026412,1.47154
50.017644,1026527,0.52964
50.023132,1026641,-1.19663
50.027862,1026739,-1.67789
50.033032,1026847,-1.01107
50.037867,1026947,-0.0666
50.042811,1027050,0.29767
50.04826,1027163,0.6144
50.053201,1027265,1.01509
50.058495,1027375,1.68278
50.063605,1027481,1.16656
50.068732,1027587,-0.22546
50.074075,1027697,-1.47883
50.079186,1027803,-1.42009
50.084616,1027915,-0.4984
50.08958,1028018,0.18664
50.094638,1028122,0.38545
50.099488,1028222,0.70208
50.104362,1028323,1.36531
50.109468,1028428,1.65121
50.114632,1028534,0.81378
50.119928,1028643,-0.83255
50.124748,1028743,-1.60731
50.130403,1028859,-1.05188
50.13512,1028956,-0.22285
50.140175,1029060,0.27343
50.145129,1029162,0.37001
50.150763,1029277,0.8803
50.155654,1029378,1.52066
50.161184,1029491,1.17916
50.165942,1029589,-0.03631
50.171379,1029700,-1.53335
50.175919,1029793,-1.58071
50.180855,1029894,-0.8097
50.185906,1029997,-0.07658
50.190427,1030090,0.25077
50.195869,1030201,0.41853
50.200614,1030298,1.03119
50.205673,1030401,1.37283
50.210592,1030501,1.24301
50.215401,1030600,-0.14349
50.220461,1030703,-1.42364
50.225444,1030804,-1.63273
50.230621,1030910,-0.80584
50.235696,1031013,0.09132
50.241505,1031131,0.40808
50.246539,1031233,0.63344
50.250776,1031320,0.96918
50.255717,1031420,1.60707
50.260629,1031520,1.30333
50.265331,1031615,-0.04662
50.270227,1031714,-1.2809
50.275363,1031819,-1.72272
50.280726,1031927,-0.74601
50.286194,1032038,0.14732
50.290976,1032135,0.30031
50.295585,1032228,0.50481
50.300503,1032327,0.95303
50.305076,1032420,1.52333
50.310383,1032527,1.31464
50.315367,1032628,0.15882
50.319877,1032719,-1.1914
50.324937,1032821,-1.68817
50.329905,1032921,-1.06837
50.334444,1033012,-0.15215
50.339377,1033112,0.31315
50.344519,1033215,0.52794
50.349546,1033317,0.8283
50.354605,1033418,1.38908
50.36009,1033529,1.53649
50.36482,1033624,0.67164
50.369707,1033722,-0.63188
50.374524,1033819,-1.62094
50.379829,1033925,-1.48701
50.384698,1034023,-0.50382
50.389743,1034124,0.03362
50.39457,1034220,0.372
50.399278,1034315,0.3806
50.40399,1034409,1.00941
50.408855,1034506,1.50024
50.413966,1034609,1.28177
50.418938,1034708,0.1555
50.423673,1034803,-1.12615
50.429294,1034915,-1.86042
50.43439,1035017,-1.30585
50.439131,1035111,-0.42345
50.443611,1035201,0.07056
50.448618,1035300,0.27706
50.453446,1035397,0.60168
50.458045,1035488,1.12353
50.463508,1035597,1.62061
50.468819,1035702,1.10731
50.473459,1035795,0.0829
50.478523,1035895,-1.16586
50.483556,1035995,-1.62435
50.488087,1036085,-1.28563
50.492823,1036179,-0.46848
50.498441,1036291,0.22813
50.50358,1036393,0.43787
50.508519,1036491,0.57245
50.512998,1036579,1.01079
50.517839,1036675,1.53025
50.522747,1036772,1.15991
50.527528,1036867,0.40963
50.53231,1036962,-0.75303
50.537185,1037058,-1.49277
50.542725,1037167,-1.61462
50.547297,1037258,-0.80773
50.55237,1037358,-0.05722
50.557133,1037452,0.23339
50.561687,1037542,0.35941
50.565987,1037626,0.60402
50.5716,1037737,1.25111
50.576482,1037833,1.55931
50.581293,1037928,1.20346
50.586255,1038026,0.13465
50.591002,1038119,-0.92428
50.596877,1038234,-1.66565
50.60174,1038330,-1.42075
50.606819,1038430,-0.66439
50.611577,1038523,0.06699
50.616251,1038615,0.20183
50.621477,1038717,0.42587
50.626722,1038820,0.68511
50.631259,1038909,1.19166
50.636259,1039007,1.46434
50.641424,1039108,1.29289
50.646333,1039204,0.1687
50.650975,1039295,-0.96969
50.655574,1039385,-1.64128
50.660335,1039478,-1.80989
50.664715,1039564,-1.21782
50.669753,1039662,-0.45892
50.674769,1039760,0.04912
50.679977,1039862,0.36255
50.6856,1039972,0.4583
50.690471,1040067,0.71173
50.694754,1040150,1.13635
50.700541,1040263,1.51957
50.705648,1040362,1.12205
50.710681,1040460,0.1181
50.715059,1040546,-0.99768
50.720062,1040643,-1.67067
50.724933,1040738,-1.62497
50.730686,1040850,-1.10775
50.736014,1040953,-0.41723
50.740283,1041036,-0.0931
50.745406,1041135,0.18067
50.75066,1041237,0.37056
50.755726,1041336,0.60933
50.760763,1041433,1.05716
50.7661,1041537,1.41041
50.771642,1041644,1.25915
50.775731,1041723,0.70641
50.780663,1041819,-0.33462
50.785461,1041912,-1.34907
50.790231,1042004,-1.81157
50.795799,1042112,-1.73779
50.801065,1042213,-1.20134
50.806054,1042310,-0.5777
50.811885,1042422,-0.22774
50.816927,1042520,0.18597
50.821981,1042617,0.23035
50.827789,1042729,0.40288
50.833113,1042832,0.95987
50.837819,1042923,1.34975
50.84278,1043018,1.35353
50.847424,1043108,1.09605
50.852654,1043208,0.06418
50.85726,1043297,-0.65096
50.862248,1043393,-1.47849
50.867595,1043496,-1.88932
50.872994,1043600,-1.64855
50.877668,1043690,-1.25371
50.883114,1043794,-0.59979
50.888317,1043894,-0.11662
50.892855,1043981,0.05052
50.898133,1044083,0.13627
50.902958,1044175,0.35197
50.90777,1044267,0.45605
50.918114,1044466,1.37788
50.923173,1044563,1.46967
50.92856,1044666,1.29887
50.93359,1044762,0.65695
50.938355,1044853,-0.08271
50.942941,1044941,-0.87256
50.948257,1045043,-1.66777
50.952826,1045130,-1.83103
50.957376,1045217,-1.73133
50.962205,1045309,-1.35447
50.966604,1045393,-0.9197
50.971551,1045488,-0.44014
50.976771,1045588,-0.12373
50.981597,1045680,0.16084
50.986093,1045765,0.24227
50.991529,1045869,0.34529
50.996773,1045969,0.35813
51.002589,1046080,0.71788
51.007381,1046171,1.03054
51.011653,1046253,1.22439
51.01595,1046334,1.47277
51.021348,1046437,1.51465
51.026833,1046542,1.34447
51.032054,1046641,0.72489
51.037356,1046742,-0.02937
51.042272,1046835,-0.70688
51.047446,1046934,-1.22036
51.051873,1047018,-1.64795
51.056625,1047108,-1.73283
51.061998,1047210,-1.75071
51.066452,1047295,-1.42532
51.071932,1047399,-1.02867
51.076853,1047492,-0.57464
51.081891,1047588,-0.22291
51.087015,1047685,-0.0132
51.092137,1047782,0.13714
51.097252,1047879,0.1515
51.102285,1047975,0.23854
51.107483,1048073,0.36336
51.111653,1048152,0.4618
51.116357,1048241,0.53507
51.121494,1048338,0.84619
51.126598,1048435,0.93763
51.131562,1048529,1.21834
51.136468,1048622,1.49219
51.141495,1048717,1.63148
51.146565,1048813,1.52155
51.151931,1048914,1.24217
51.157133,1049013,1.09834
51.161513,1049095,0.79491
51.166153,1049183,0.46816
51.171296,1049280,0.03559
51.176344,1049376,-0.4846
51.180505,1049454,-0.84665
51.185962,1049557,-1.1888
51.190879,1049650,-1.39256
51.1966,1049758,-1.56906
51.201198,1049845,-1.58371
51.206249,1049940,-1.61483
51.211439,1050038,-1.4734
51.217125,1050145,-1.24249
51.221912,1050235,-1.02614
51.227208,1050335,-0.75156
51.232719,1050439,-0.53429
51.237444,1050528,-0.28272
51.242152,1050617,-0.24341
51.247415,1050716,-0.19489
51.251567,1050794,-0.06007
51.256846,1050893,0.11279
51.261867,1050988,0.23063
51.26739,1051092,0.2669
51.272324,1051184,0.34112
51.277354,1051279,0.36944
51.281925,1051365,0.27194
51.286373,1051449,0.37052
51.291238,1051540,0.3235
51.296341,1051636,0.41985
51.300987,1051723,0.50008
51.305368,1051806,0.44303
51.310532,1051903,0.51113
51.315411,1051994,0.5017
51.320529,1052091,0.63323
51.325789,1052189,0.62829
51.336322,1052387,0.80214
51.341698,1052488,0.72518
51.347426,1052596,0.9255
51.352646,1052694,0.94951
51.357289,1052781,0.99331
51.363045,1052889,1.08393
51.367866,1052979,0.99984
51.373145,1053078,1.10944
51.378095,1053171,1.04649
51.383202,1053267,1.0475
51.38772,1053352,1.1456
51.392509,1053441,1.15539
51.397577,1053536,1.24923
51.401957,1053618,1.15394
51.407004,1053713,1.19168
51.411424,1053796,1.09799
51.416065,1053883,1.21528
51.420813,1053972,1.26797
51.426059,1054070,1.27773
51.431256,1054167,1.14274
51.436138,1054259,1.09913
51.441049,1054351,1.12861
51.445971,1054443,1.20895
51.450822,1054534,1.192
51.455754,1054626,1.0682
51.460596,1054717,1.02782
51.465425,1054807,0.96824
51.470538,1054903,0.9832
51.475152,1054990,0.92447
51.479573,1055072,0.93335
51.484103,1055157,0.89366
51.488702,1055243,0.8217
51.49407,1055344,0.76659
51.498964,1055435,0.54669
51.504273,1055535,0.59384
51.509812,1055638,0.49461
51.515135,1055738,0.51643
51.52024,1055834,0.49663
51.525049,1055924,0.37051
51.529669,1056010,0.29673
51.53451,1056101,0.33117
51.539073,1056186,0.39813
51.544079,1056280,0.22631
51.54888,1056369,0.24476
51.553749,1056461,0.24814
51.558139,1056543,0.20218
51.563769,1056648,0.17194
51.56897,1056745,0.16846
51.574417,1056847,0.07147
51.580071,1056953,-0.12273
51.584881,1057043,-0.42708
51.58948,1057129,-0.63616
51.595056,1057233,-0.99604
51.600326,1057332,-1.03478
51.605556,1057430,-1.46432
51.609935,1057512,-1.38189
51.615085,1057608,-1.57216
51.620188,1057704,-1.66346
51.624831,1057790,-1.62005
51.629747,1057882,-1.44158
51.634225,1057966,-1.23725
51.638531,1058047,-0.99514
51.644297,1058155,-0.54929
51.649589,1058254,0.02358
51.654781,1058351,0.52622
51.659731,1058444,0.94242
51.664988,1058542,1.20235
51.670314,1058642,1.4005
51.675497,1058739,1.5372
51.680726,1058837,1.40807
51.686144,1058938,1.23261
51.691264,1059034,1.078
51.69699,1059141,0.7752
51.701842,1059232,0.64075
51.706422,1059318,0.46791
51.711271,1059408,0.34554
51.716216,1059501,0.36882
51.721055,1059592,0.21169
51.726658,1059697,0.00986
51.731402,1059785,-0.17422
51.736187,1059875,-0.56425
51.740968,1059965,-0.91035
51.746468,1060068,-1.33817
51.751566,1060163,-1.76075
51.755843,1060243,-1.73267
51.761001,1060340,-1.65794
51.765891,1060432,-1.32032
51.770935,1060526,-0.655
51.77586,1060619,0.07595
51.780998,1060715,0.63374
51.786559,1060819,1.32413
51.791561,1060913,1.59668
51.796341,1061003,1.55139
51.801131,1061093,1.1345
51.806424,1061192,0.82269
51.811224,1061282,0.62496
51.816329,1061378,0.23406
51.822138,1061487,0.24826
51.827062,1061579,0.22567
51.831914,1061670,-0.17811
51.836861,1061763,-0.61376
51.847882,1061970,-1.75014
51.852402,1062055,-1.71657
51.857356,1062148,-1.46684
51.862718,1062249,-0.68751
51.867498,1062339,0.25734
51.873244,1062447,1.15939
51.878553,1062547,1.45158
51.883829,1062646,1.40453
51.888837,1062740,1.04145
51.89438,1062844,0.58117
